txn_id,customer_id,payee_id,amount,hour_of_day,is_new_payee,is_new_device,is_loc_changed,valid_otp,social_scam_score,behavior_deviation,label_is_fraud,scam_scenario_id
TXN-101569,1465,PAY-5678,6217.42,9,False,False,False,True,1.56,1.41,False,0
TXN-101570,3537,PAY-5421,1964.4,10,True,False,False,True,0.14,1.0,False,0
TXN-101571,2089,PAY-5233,3001.68,22,False,False,True,True,3.51,1.54,False,0
TXN-101572,3253,PAY-5057,3108.35,21,False,False,False,True,4.73,0.98,False,0
TXN-101573,7587,PAY-6195,50.0,17,False,False,False,True,0.98,0.73,False,0
TXN-101574,3107,PAY-5362,2247.08,21,True,False,False,True,1.72,0.98,False,0
TXN-101575,7945,PAY-5897,4349.58,19,False,False,False,True,0.0,1.74,False,0
TXN-101576,6989,PAY-5410,1542.41,17,False,False,False,True,1.35,1.49,False,0
TXN-101577,7954,PAY-5246,503.28,17,True,False,False,True,3.65,0.62,False,0
TXN-101578,6123,PAY-6273,3803.84,7,False,False,False,True,0.37,0.76,False,0
TXN-101579,3322,PAY-5847,2372.57,20,False,False,False,True,4.76,1.37,False,0
TXN-101580,6398,PAY-5645,2520.43,10,False,False,False,True,0.3,1.23,False,0
TXN-101581,6190,PAY-6097,1242.41,13,False,False,False,True,0.0,0.55,False,0
TXN-101582,7042,PAY-5123,2575.25,14,False,False,False,True,2.27,1.01,False,0
TXN-101583,6095,PAY-5065,332.98,11,False,False,False,True,0.24,1.38,False,0
TXN-101584,10096,PAY-5759,1776.47,11,False,False,False,True,2.65,2.13,False,0
TXN-101585,4380,PAY-6288,394.93,9,False,False,False,True,0.55,0.72,False,0
TXN-101586,1496,PAY-5689,840.79,16,True,False,False,True,0.2,0.55,False,0
TXN-101587,9145,PAY-6042,2238.35,9,True,False,False,True,1.23,2.14,False,0
TXN-101588,8391,PAY-5434,2844.13,18,False,False,False,True,1.7,0.17,False,0
TXN-101589,3155,PAY-5734,1599.23,13,False,False,False,True,1.15,1.23,False,0
TXN-101590,9007,PAY-5989,1988.62,18,False,False,False,True,0.69,0.8,False,0
TXN-101591,7399,PAY-5542,2608.02,10,False,False,False,True,0.1,1.06,False,0
TXN-101592,5626,PAY-5109,1305.63,11,True,True,False,True,0.02,0.73,False,0
TXN-101593,9373,PAY-5278,1398.12,11,False,False,False,True,2.38,0.62,False,0
TXN-101594,8496,PAY-5746,2874.49,19,False,False,False,True,3.58,0.24,False,0
TXN-101595,10728,PAY-5467,2044.84,19,False,False,False,True,0.09,1.13,False,0
TXN-101596,5756,PAY-5778,370.01,21,True,False,False,True,0.0,1.83,False,0
TXN-101597,5165,PAY-5050,704.44,8,False,False,False,True,0.42,1.29,False,0
TXN-101598,6804,PAY-5406,410.09,20,False,True,False,True,4.82,1.44,False,0
TXN-101599,1991,PAY-6175,224.63,17,False,False,False,True,0.64,0.6,False,0
TXN-101600,4647,PAY-5290,1300.65,15,False,False,False,True,4.44,1.14,False,0
TXN-101601,8215,PAY-6155,468.45,13,True,False,False,True,0.73,1.86,False,0
TXN-101602,2707,PAY-5977,650.86,21,False,False,False,True,0.64,1.02,False,0
TXN-101603,1931,PAY-5446,50.0,12,True,False,False,True,0.44,1.14,False,0
TXN-101604,10577,PAY-5609,2358.43,8,False,False,False,True,3.16,0.76,False,0
TXN-101605,9703,PAY-5530,2293.36,19,False,False,False,True,0.0,0.77,False,0
TXN-101606,10392,PAY-5733,1420.64,12,False,False,False,True,0.01,1.05,False,0
TXN-101607,9182,PAY-6212,160.36,8,False,False,False,True,7.2,1.1,False,0
TXN-101608,6508,PAY-5628,1391.1,11,False,False,False,True,8.85,0.64,False,0
TXN-101609,6801,PAY-5935,2129.98,11,False,False,False,True,4.2,1.17,False,0
TXN-101610,4163,PAY-5224,1005.3,17,False,False,False,True,2.66,1.25,False,0
TXN-101611,3355,PAY-5900,978.1,14,False,False,False,True,0.09,0.96,False,0
TXN-101612,3377,PAY-5574,5111.98,15,False,False,False,True,1.15,1.54,False,0
TXN-101613,4419,PAY-5808,545.6,22,False,False,False,True,0.31,0.75,False,0
TXN-101614,2678,PAY-5946,3448.01,7,False,False,False,True,0.26,1.94,False,0
TXN-101615,5535,PAY-5083,346.38,14,False,False,False,True,8.08,0.12,False,0
TXN-101616,7007,PAY-5204,7248.76,13,True,False,False,True,2.46,0.68,False,0
TXN-101617,2302,PAY-5252,245.89,15,False,False,False,True,0.15,0.66,False,0
TXN-101618,3151,PAY-6090,5435.2,16,False,False,False,True,1.56,1.63,False,0
TXN-101619,5784,PAY-5694,307.66,7,False,False,False,True,2.21,0.91,False,0
TXN-101620,9617,PAY-5277,3298.49,17,False,False,False,True,0.69,1.27,False,0
TXN-101621,8890,PAY-5559,852.46,14,False,False,False,True,3.64,1.64,False,0
TXN-101622,5342,PAY-5445,866.67,14,False,False,False,True,0.92,1.03,False,0
TXN-101623,8485,PAY-5397,667.84,14,False,False,False,True,0.43,-0.09,False,0
TXN-101624,4539,PAY-6246,369.32,7,False,False,False,True,0.21,1.34,False,0
TXN-101625,6648,PAY-5246,4228.06,19,True,False,True,True,0.06,0.92,False,0
TXN-101626,8226,PAY-5339,1421.95,9,True,False,False,True,0.3,1.13,False,0
TXN-101627,5119,PAY-6069,1887.08,17,False,False,False,True,0.28,0.87,False,0
TXN-101628,7270,PAY-5704,1778.09,8,False,False,False,True,3.88,0.77,False,0
TXN-101629,6841,PAY-5976,3224.89,21,False,False,False,True,2.27,1.68,False,0
TXN-101630,1071,PAY-6148,4437.36,11,False,False,False,True,0.58,1.17,False,0
TXN-101631,4637,PAY-5063,3807.45,17,False,False,False,True,0.08,0.47,False,0
TXN-101632,8804,PAY-6276,636.22,18,False,False,False,True,0.68,2.05,False,0
TXN-101633,4732,PAY-5216,1772.14,12,False,False,False,True,0.86,1.18,False,0
TXN-101634,5509,PAY-5176,2691.71,10,False,False,False,True,6.07,1.74,False,0
TXN-101635,3620,PAY-5930,1222.52,20,False,False,False,True,1.08,1.3,False,0
TXN-101636,1440,PAY-6077,615.09,19,True,False,True,True,5.25,0.75,False,0
TXN-101637,10954,PAY-5121,3198.02,22,False,False,False,True,1.68,1.15,False,0
TXN-101638,8825,PAY-5175,425.05,8,False,False,False,True,0.0,0.9,False,0
TXN-101639,10574,PAY-5572,2382.09,13,False,False,False,True,0.01,1.38,False,0
TXN-101640,6298,PAY-6168,1776.41,10,False,True,False,True,0.03,1.18,False,0
TXN-101641,2236,PAY-5672,383.95,11,False,False,False,True,3.85,1.2,False,0
TXN-101642,9456,PAY-5952,2672.79,14,False,False,False,True,0.02,1.54,False,0
TXN-101643,1485,PAY-5405,1024.59,8,False,True,False,True,0.67,1.49,False,0
TXN-101644,9615,PAY-6103,354.29,8,True,False,True,True,1.43,0.17,False,0
TXN-101645,10913,PAY-5580,719.05,18,False,False,True,True,0.15,1.0,False,0
TXN-101646,5583,PAY-5250,1372.33,19,False,False,False,True,0.67,1.5,False,0
TXN-101647,9409,PAY-6281,1914.34,10,False,False,False,True,0.47,0.91,False,0
TXN-101648,8940,PAY-5665,2233.41,16,False,False,False,True,0.98,1.02,False,0
TXN-101649,1081,PAY-6204,1593.2,14,False,False,False,True,1.94,1.31,False,0
TXN-101650,1707,PAY-5608,13705.22,13,False,False,False,True,0.06,0.76,False,0
TXN-101651,5065,PAY-5801,865.48,15,False,False,False,True,3.21,0.91,False,0
TXN-101652,8297,PAY-5365,2844.34,12,False,False,False,True,0.13,1.31,False,0
TXN-101653,3046,PAY-5590,10686.25,17,False,False,False,True,1.43,0.89,False,0
TXN-101654,4703,PAY-6134,3559.09,10,False,False,False,True,1.31,-0.21,False,0
TXN-101655,5248,PAY-5822,1596.61,14,True,False,False,True,0.03,0.49,False,0
TXN-101656,4169,PAY-5606,2552.51,15,False,False,False,True,4.88,0.82,False,0
TXN-101657,5695,PAY-5219,319.66,14,False,False,False,True,2.86,1.66,False,0
TXN-101658,7188,PAY-5920,3526.96,16,False,True,False,True,1.66,1.56,False,0
TXN-101659,10171,PAY-5860,10002.5,19,False,False,False,True,0.11,1.11,False,0
TXN-101660,6897,PAY-6092,2020.78,15,False,False,False,True,0.01,0.49,False,0
TXN-101661,2410,PAY-5112,1383.05,7,False,False,False,True,8.4,0.63,False,0
TXN-101662,3478,PAY-5879,1057.35,8,False,False,False,True,2.01,1.65,False,0
TXN-101663,4870,PAY-6186,601.43,12,False,False,False,True,0.05,1.05,False,0
TXN-101664,8447,PAY-5969,1116.13,15,True,False,False,True,0.0,1.13,False,0
TXN-101665,4486,PAY-5225,1514.3,22,False,False,False,True,0.21,0.68,False,0
TXN-101666,10792,PAY-6069,2451.22,17,False,False,False,True,0.0,0.82,False,0
TXN-101667,5045,PAY-5899,571.61,17,False,False,True,True,0.37,1.55,False,0
TXN-101668,1644,PAY-5989,6139.97,11,False,False,False,True,4.63,0.95,False,0
TXN-101669,9339,PAY-5916,582.3,10,False,False,False,True,0.97,0.03,False,0
TXN-101670,8080,PAY-6208,1411.02,21,True,False,False,True,6.0,0.63,False,0
TXN-101671,4614,PAY-5326,6135.65,12,False,False,False,True,0.77,0.71,False,0
TXN-101672,9132,PAY-5242,3064.9,18,True,False,False,True,1.17,1.14,False,0
TXN-101673,4025,PAY-5149,1830.76,12,False,False,True,True,0.68,-0.09,False,0
TXN-101674,6594,PAY-5938,2332.92,10,False,False,False,True,0.69,0.47,False,0
TXN-101675,10618,PAY-5236,4469.72,18,False,False,False,True,0.07,1.27,False,0
TXN-101676,6578,PAY-5796,5294.24,19,False,True,False,True,0.38,1.03,False,0
TXN-101677,1014,PAY-5684,612.2,12,False,False,False,True,0.07,1.11,False,0
TXN-101678,10925,PAY-5095,1052.84,9,False,False,False,True,1.04,1.36,False,0
TXN-101679,5402,PAY-5150,2581.7,11,False,False,False,True,0.82,1.46,False,0
TXN-101680,7647,PAY-5693,2404.67,20,False,False,False,True,1.61,0.49,False,0
TXN-101681,8106,PAY-6098,4635.9,18,False,False,False,True,0.49,1.12,False,0
TXN-101682,8272,PAY-5904,1025.4,8,False,True,False,True,0.4,0.68,False,0
TXN-101683,1713,PAY-5873,4271.34,17,True,False,False,True,3.67,2.36,False,0
TXN-101684,2628,PAY-5570,1011.3,10,False,False,False,True,0.24,1.2,False,0
TXN-101685,1834,PAY-5569,11426.21,17,False,False,False,True,0.0,1.41,False,0
TXN-101686,8999,PAY-5633,819.9,14,False,False,False,True,1.07,1.48,False,0
TXN-101687,8171,PAY-5169,15049.53,20,False,False,False,True,3.28,0.86,False,0
TXN-101688,7252,PAY-5489,4679.13,7,False,False,False,True,0.32,1.0,False,0
TXN-101689,2300,PAY-5733,21809.0,20,False,False,False,True,0.05,1.26,False,0
TXN-101690,1102,PAY-5666,2580.68,16,False,False,False,True,4.28,0.1,False,0
TXN-101691,8031,PAY-5250,2943.42,20,False,False,False,True,1.4,0.89,False,0
TXN-101692,9184,PAY-5630,1836.84,19,True,False,False,True,1.09,1.38,False,0
TXN-101693,4832,PAY-6286,1700.69,22,True,False,False,True,0.07,1.21,False,0
TXN-101694,9244,PAY-6026,3261.12,14,False,False,False,True,0.17,1.3,False,0
TXN-101695,10371,PAY-5353,1213.12,14,True,False,False,True,0.89,0.78,False,0
TXN-101696,4585,PAY-6181,2257.74,9,False,False,False,True,0.13,1.32,False,0
TXN-101697,3609,PAY-5252,837.21,19,False,False,True,True,2.9,1.74,False,0
TXN-101698,3014,PAY-5434,608.47,11,False,False,False,True,2.99,1.33,False,0
TXN-101699,5743,PAY-5560,2918.22,15,False,False,False,True,1.79,0.41,False,0
TXN-101700,7880,PAY-5929,1067.31,8,False,False,False,True,1.09,0.63,False,0
TXN-101701,5357,PAY-5227,2658.52,14,False,False,False,True,1.8,0.82,False,0
TXN-101702,7400,PAY-5015,2016.03,8,False,False,False,True,2.02,0.94,False,0
TXN-101703,4780,PAY-6182,50.0,9,True,False,False,True,1.16,0.73,False,0
TXN-101704,6081,PAY-5759,1185.74,20,False,False,False,True,0.61,0.87,False,0
TXN-101705,8375,PAY-5819,2011.19,7,False,False,False,True,0.12,0.86,False,0
TXN-101706,7306,PAY-5821,6171.54,18,False,False,False,True,0.66,0.21,False,0
TXN-101707,10211,PAY-5723,1150.43,20,True,False,False,True,4.99,0.82,False,0
TXN-101708,6604,PAY-5287,1734.91,14,False,False,False,True,4.04,-0.36,False,0
TXN-101709,4032,PAY-5145,317.45,22,False,False,False,True,1.14,1.67,False,0
TXN-101710,9803,PAY-6064,3934.12,22,False,False,False,True,0.53,1.39,False,0
TXN-101711,8990,PAY-5295,821.26,19,False,False,False,True,0.05,0.66,False,0
TXN-101712,3730,PAY-5011,2168.58,16,False,False,False,True,2.12,0.28,False,0
TXN-101713,1666,PAY-5849,5795.52,22,False,False,False,True,0.1,1.28,False,0
TXN-101714,8659,PAY-5476,1155.01,21,False,False,False,True,0.03,1.4,False,0
TXN-101715,1569,PAY-5127,4333.73,10,False,False,False,True,1.15,2.42,False,0
TXN-101716,8075,PAY-5415,3964.92,22,False,False,False,True,0.25,1.02,False,0
TXN-101717,2438,PAY-5527,6583.83,18,False,False,False,True,0.05,1.37,False,0
TXN-101718,4112,PAY-6161,4598.59,19,False,False,False,True,1.15,0.39,False,0
TXN-101719,2295,PAY-5223,2039.5,10,False,False,False,True,0.43,1.23,False,0
TXN-101720,1352,PAY-5821,826.54,7,False,False,False,True,2.83,1.09,False,0
TXN-101721,9570,PAY-6021,1935.74,18,False,False,False,True,6.12,0.56,False,0
TXN-101722,3515,PAY-6167,1481.82,10,False,False,False,True,0.15,1.28,False,0
TXN-101723,7752,PAY-6247,841.04,11,False,False,False,True,0.48,1.08,False,0
TXN-101724,9574,PAY-5433,1227.04,12,False,False,False,True,0.71,0.98,False,0
TXN-101725,9950,PAY-5410,4800.6,9,False,False,False,True,0.02,0.88,False,0
TXN-101726,4958,PAY-5673,50.0,22,False,False,False,True,0.22,1.64,False,0
TXN-101727,8079,PAY-5507,1698.25,13,False,False,False,True,0.03,0.52,False,0
TXN-101728,10424,PAY-5728,1941.18,15,False,False,False,True,0.89,0.79,False,0
TXN-101729,5102,PAY-5140,4078.82,17,False,False,False,True,0.42,1.39,False,0
TXN-101730,7342,PAY-5095,2601.06,14,False,False,False,True,0.01,0.98,False,0
TXN-101731,2817,PAY-5886,945.04,17,True,False,False,True,1.02,0.68,False,0
TXN-101732,6023,PAY-6299,1538.99,8,False,False,False,True,6.51,1.53,False,0
TXN-101733,4211,PAY-5806,199.18,18,False,False,False,True,0.18,0.8,False,0
TXN-101734,3251,PAY-5884,2497.31,8,False,False,False,True,0.0,0.02,False,0
TXN-101735,10665,PAY-5938,1649.11,9,False,False,False,True,0.08,1.55,False,0
TXN-101736,10933,PAY-5100,1439.63,9,True,False,False,True,0.59,1.08,False,0
TXN-101737,9102,PAY-5158,1512.9,20,False,False,False,True,0.22,0.8,False,0
TXN-101738,6126,PAY-5261,539.0,19,False,False,False,True,0.36,0.33,False,0
TXN-101739,8442,PAY-5326,354.98,22,True,False,False,True,0.01,0.5,False,0
TXN-101740,6986,PAY-5155,1647.9,13,False,False,False,True,0.08,0.83,False,0
TXN-101741,7271,PAY-5352,985.24,14,False,False,False,True,0.02,1.14,False,0
TXN-101742,7834,PAY-5375,6399.58,8,False,False,False,True,4.85,0.92,False,0
TXN-101743,7686,PAY-5445,1694.43,10,False,False,False,True,0.22,0.14,False,0
TXN-101744,6781,PAY-5075,1317.94,12,False,False,False,True,0.31,1.1,False,0
TXN-101745,7280,PAY-5263,5964.57,15,False,False,False,True,1.96,1.16,False,0
TXN-101746,5531,PAY-5030,1569.35,16,False,False,False,True,0.45,1.08,False,0
TXN-101747,10754,PAY-6080,964.93,10,False,False,False,True,0.46,1.67,False,0
TXN-101748,3616,PAY-5126,1086.13,10,True,False,False,True,1.56,0.71,False,0
TXN-101749,6678,PAY-5101,2296.68,9,False,False,False,True,0.35,1.62,False,0
TXN-101750,10835,PAY-5435,606.19,8,False,False,False,True,4.08,0.95,False,0
TXN-101751,1887,PAY-6197,50.0,7,False,False,False,True,1.03,-0.09,False,0
TXN-101752,8629,PAY-5051,1494.57,7,True,False,False,True,0.13,1.27,False,0
TXN-101753,4314,PAY-5177,1826.56,22,True,False,False,True,0.22,2.11,False,0
TXN-101754,2577,PAY-6142,1144.01,19,False,False,False,True,6.26,-0.6,False,0
TXN-101755,4958,PAY-5265,7792.24,13,False,False,False,True,0.08,0.78,False,0
TXN-101756,4615,PAY-6003,701.0,16,False,False,False,True,3.46,1.84,False,0
TXN-101757,2063,PAY-5897,667.65,10,True,False,False,True,3.04,1.62,False,0
TXN-101758,6531,PAY-5657,4011.5,16,False,False,False,True,0.7,0.92,False,0
TXN-101759,2595,PAY-5369,2210.3,19,False,False,False,True,1.37,0.17,False,0
TXN-101760,5048,PAY-6189,1064.79,22,False,False,False,True,0.0,1.04,False,0
TXN-101761,3090,PAY-6244,265.13,9,False,False,False,True,0.55,0.38,False,0
TXN-101762,3275,PAY-5142,319.78,14,False,False,False,True,2.82,0.61,False,0
TXN-101763,5173,PAY-5456,1752.83,14,False,False,False,True,1.19,2.0,False,0
TXN-101764,8743,PAY-6268,802.58,22,False,False,False,True,3.31,1.88,False,0
TXN-101765,6416,PAY-6033,1246.26,22,False,False,False,True,0.76,1.56,False,0
TXN-101766,4096,PAY-5441,926.58,12,False,False,False,True,0.59,1.35,False,0
TXN-101767,3157,PAY-6235,5588.76,12,False,False,False,True,0.94,1.87,False,0
TXN-101768,2834,PAY-6230,562.15,15,True,False,False,True,0.56,1.69,False,0
TXN-101769,4972,PAY-6162,617.35,22,False,False,False,True,0.06,1.12,False,0
TXN-101770,2435,PAY-5590,1325.3,18,False,False,False,True,0.15,0.77,False,0
TXN-101771,7905,PAY-5383,4320.52,21,False,True,False,True,0.43,0.42,False,0
TXN-101772,7416,PAY-5667,1800.68,13,False,True,False,True,2.38,0.7,False,0
TXN-101773,5120,PAY-5389,1350.58,15,False,False,False,True,0.21,1.14,False,0
TXN-101774,5754,PAY-5515,3215.5,8,False,False,False,True,0.0,1.18,False,0
TXN-101775,7856,PAY-6205,7525.37,7,True,False,False,True,1.94,0.28,False,0
TXN-101776,1123,PAY-6294,2848.8,8,True,False,False,True,2.19,1.01,False,0
TXN-101777,8233,PAY-5816,557.2,12,False,False,False,True,0.95,1.53,False,0
TXN-101778,9334,PAY-5097,3314.26,8,False,False,False,True,0.38,0.64,False,0
TXN-101779,8308,PAY-6117,5735.57,9,False,False,False,True,0.19,1.1,False,0
TXN-101780,4577,PAY-5386,2257.69,15,False,False,True,True,0.11,0.69,False,0
TXN-101781,1715,PAY-6205,2409.33,12,True,False,False,True,0.3,1.15,False,0
TXN-101782,3303,PAY-5701,3211.75,12,False,False,False,True,2.9,1.11,False,0
TXN-101783,8797,PAY-5914,2931.96,11,False,False,False,True,1.01,1.43,False,0
TXN-101784,7770,PAY-5247,294.07,10,False,False,False,True,0.32,1.54,False,0
TXN-101785,8578,PAY-5057,477.25,18,False,False,False,True,0.02,0.91,False,0
TXN-101786,4549,PAY-5452,722.01,19,False,False,False,True,0.17,1.6,False,0
TXN-101787,7769,PAY-6083,1095.91,9,False,False,False,True,0.13,0.43,False,0
TXN-101788,5861,PAY-5842,2191.61,21,False,False,False,True,2.54,1.15,False,0
TXN-101789,9112,PAY-5418,775.62,17,False,False,False,True,1.64,1.4,False,0
TXN-101790,9433,PAY-5751,1934.87,13,True,False,False,True,1.31,0.53,False,0
TXN-101791,7487,PAY-6166,5991.36,14,False,False,False,True,0.01,0.66,False,0
TXN-101792,6914,PAY-6188,4908.44,13,False,False,True,True,1.2,1.29,False,0
TXN-101793,4747,PAY-5449,1711.44,13,False,False,False,True,0.22,1.45,False,0
TXN-101794,7475,PAY-5558,1192.67,8,False,False,False,True,2.56,1.94,False,0
TXN-101795,10240,PAY-5328,2325.45,15,False,False,False,True,4.37,-0.02,False,0
TXN-101796,5352,PAY-5694,2082.96,18,False,False,False,True,0.15,1.32,False,0
TXN-101797,4244,PAY-5929,6411.64,17,False,False,False,True,5.51,0.58,False,0
TXN-101798,1739,PAY-5560,6484.12,20,True,False,False,True,1.58,1.6,False,0
TXN-101799,4507,PAY-5118,1219.7,13,False,False,False,True,0.76,1.24,False,0
TXN-101800,2270,PAY-5452,2188.06,12,False,False,False,True,3.91,0.66,False,0
TXN-101801,3339,PAY-5250,1059.0,21,True,False,False,True,0.96,0.61,False,0
TXN-101802,3435,PAY-5638,899.92,10,False,False,False,True,0.05,1.19,False,0
TXN-101803,3723,PAY-6244,2866.5,10,False,True,False,True,0.58,0.64,False,0
TXN-101804,6008,PAY-6163,973.4,8,False,False,False,True,0.23,1.2,False,0
TXN-101805,8551,PAY-5886,2273.39,9,False,False,False,True,0.73,0.3,False,0
TXN-101806,4247,PAY-6236,948.75,16,True,False,False,True,0.03,1.45,False,0
TXN-101807,4481,PAY-5603,1807.31,7,False,False,False,True,0.0,1.95,False,0
TXN-101808,1394,PAY-5104,5294.96,13,False,False,False,True,0.64,1.92,False,0
TXN-101809,5972,PAY-5818,1534.64,8,False,False,False,True,0.49,1.4,False,0
TXN-101810,10208,PAY-5455,1131.96,22,False,False,True,True,3.19,1.53,False,0
TXN-101811,10259,PAY-6298,225.36,17,False,False,False,True,2.0,1.58,False,0
TXN-101812,6833,PAY-5034,1710.53,8,False,False,False,True,1.27,0.54,False,0
TXN-101813,7999,PAY-5339,13059.03,12,False,False,False,True,0.69,0.82,False,0
TXN-101814,10267,PAY-5300,6444.4,15,False,False,False,True,0.39,0.69,False,0
TXN-101815,8339,PAY-5326,6166.95,18,False,False,False,True,0.02,0.87,False,0
TXN-101816,7765,PAY-6107,3362.3,14,False,False,False,True,0.52,1.61,False,0
TXN-101817,1899,PAY-5554,1804.0,11,False,False,False,True,1.38,0.73,False,0
TXN-101818,4948,PAY-5519,673.64,15,False,False,False,True,0.0,1.42,False,0
TXN-101819,7819,PAY-5815,3355.98,9,True,False,False,True,1.57,2.09,False,0
TXN-101820,5887,PAY-6228,2149.19,13,False,False,False,True,0.05,0.73,False,0
TXN-101821,7201,PAY-6052,1074.16,21,False,False,False,True,1.26,1.43,False,0
TXN-101822,9519,PAY-6069,299.75,10,False,False,False,True,0.11,0.76,False,0
TXN-101823,3776,PAY-5557,1836.11,20,False,False,False,True,0.4,0.82,False,0
TXN-101824,1312,PAY-5504,3993.73,22,False,False,False,True,0.92,1.1,False,0
TXN-101825,6902,PAY-5171,5064.62,16,False,False,False,True,0.19,0.85,False,0
TXN-101826,7834,PAY-5178,3154.39,7,False,False,False,True,0.52,1.84,False,0
TXN-101827,10199,PAY-6107,1759.98,22,False,False,False,True,1.14,1.41,False,0
TXN-101828,9921,PAY-5508,583.11,11,False,False,False,True,3.2,1.06,False,0
TXN-101829,4124,PAY-5549,1445.26,12,False,False,False,True,1.1,0.06,False,0
TXN-101830,4334,PAY-6012,935.78,16,False,False,False,True,1.63,0.85,False,0
TXN-101831,10993,PAY-6129,3109.98,21,False,False,False,True,0.49,1.27,False,0
TXN-101832,3585,PAY-5328,1205.14,10,False,True,False,True,0.39,1.61,False,0
TXN-101833,2570,PAY-6027,1084.64,13,False,False,True,True,0.81,1.4,False,0
TXN-101834,3512,PAY-5493,1258.39,11,False,False,False,True,3.87,0.37,False,0
TXN-101835,4193,PAY-5497,494.68,14,False,False,False,True,2.53,0.11,False,0
TXN-101836,4553,PAY-5137,2414.14,11,False,True,False,True,0.0,0.26,False,0
TXN-101837,2304,PAY-5344,4574.75,14,False,False,False,True,0.09,1.33,False,0
TXN-101838,10746,PAY-5874,1735.4,7,False,True,False,True,0.13,1.67,False,0
TXN-101839,6697,PAY-6238,889.85,22,True,False,False,True,0.0,2.25,False,0
TXN-101840,8480,PAY-5996,1743.72,14,False,False,False,True,0.76,0.95,False,0
TXN-101841,1226,PAY-5016,1649.41,21,False,False,False,True,8.97,0.9,False,0
TXN-101842,2298,PAY-5949,2164.92,19,False,False,False,True,0.48,1.79,False,0
